id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
6549,18,61,1986,5,0,Synthetic Address,82.85120112133845,-11.44865011478754,26154.468712155147,10000.0,29587.26534657309,363.38235190012387,3
6550,42,69,1983,5,1,Synthetic Address,73.76452046319051,-164.59204130725743,19970.782616316377,28648.96382727781,68028.67898115543,458.18500922388307,3
6551,51,68,1955,10,0,Synthetic Address,69.130188003256,65.8621998283594,21344.887214296137,20770.318056694156,56966.02850843083,366.62753823560985,0
6552,50,64,1988,2,0,Synthetic Address,44.62511380625253,130.19309597722463,17764.231709139236,57027.014052498365,29585.916360225325,626.8379582090129,8
6553,67,61,1999,10,1,Synthetic Address,-61.92944967234777,-29.338657725087955,24487.78942817019,41010.806166392824,150000.0,300.0,3
6554,23,64,1996,12,0,Synthetic Address,3.263972695702236,147.58424067555126,22024.06394122606,50866.717771791235,51967.66811040672,598.8357144343382,7
6555,45,69,1969,9,0,Synthetic Address,13.215365544202655,-104.38735028522782,19534.195328551723,10000.0,131720.7260733429,300.0,6
6556,18,68,1968,3,1,Synthetic Address,74.18015442364035,-62.54536954696866,13320.124354463936,134489.24564405455,50446.91956163262,704.7351775228099,1
6557,62,69,1992,12,0,Synthetic Address,35.761942824589525,-12.699469489210458,23392.19966335412,32752.044855158943,15153.457125372843,624.3488748099174,5
6558,67,63,1965,1,1,Synthetic Address,7.894080685627742,-64.0308986606635,17516.325914913534,44129.413029639705,123935.49800852027,416.525474590214,7
6559,34,69,1983,6,0,Synthetic Address,54.93841368318192,51.5801076071491,22859.356005388297,71995.33892730113,30806.655341643032,688.1068160047997,8
6560,18,64,1964,5,1,Synthetic Address,74.06022947708857,50.90024191047539,16512.62760057092,40550.8650604236,22967.82661391364,652.6922040406863,7
6561,23,66,1968,7,0,Synthetic Address,-80.13531676187114,170.06859622107532,15699.830733217288,47351.20354903537,100072.4760669309,458.081464648585,7
6562,44,64,1960,4,1,Synthetic Address,-67.0954113825511,-18.05656634455019,12620.300344303789,91150.4929948916,0.0,747.9810960965899,8
6563,53,61,1953,7,1,Synthetic Address,-28.388896447663562,154.97283178325375,9422.56815640569,35291.64841182207,61819.55210911168,517.5199278389994,0
6564,52,60,1952,12,1,Synthetic Address,75.17119680209788,29.41435772345588,30650.301268424486,14953.745915201482,0.0,697.6133033827174,8
6565,35,63,1988,3,1,Synthetic Address,6.379684733723863,46.68653223487604,6357.6192538563755,10000.0,120176.97656796638,300.0,1
6566,39,62,1960,3,1,Synthetic Address,17.309009297749782,-110.87364816252614,18187.47879915722,82455.16208511447,13170.353197394448,701.0281665495777,3
6567,54,62,1951,3,1,Synthetic Address,-67.77874196421843,121.85503364978416,23955.002116043484,35268.722509783714,0.0,715.0627958685168,7
6568,57,64,1968,6,0,Synthetic Address,-54.283343680958595,102.56931114515004,12723.710543384099,29245.842331472988,103015.98640706384,354.54342411999875,3
6569,60,66,1978,9,1,Synthetic Address,-30.298115633828083,125.43569354798086,21755.879182948316,30603.092042909673,113879.5055488148,320.16568215758355,7
6570,64,66,1988,12,1,Synthetic Address,-88.74169133795232,-156.31165280279762,24046.568091949623,21352.83099832007,104771.11701797222,300.0,9
6571,34,69,1993,12,1,Synthetic Address,-34.28552812716155,-3.2480872860915326,15704.094730605462,19695.494230322856,41456.81033408483,466.78969701706035,8
6572,37,63,1953,11,1,Synthetic Address,59.30634063712702,51.24572726952266,28029.441441673374,79779.78131577423,0.0,702.174013273526,1
6573,47,67,2002,11,1,Synthetic Address,51.309769506171534,174.58352313378128,20274.277931477278,58388.70324297123,72775.54241054175,552.0258642745243,1
6574,31,68,2000,6,1,Synthetic Address,67.81634770214902,147.423340697112,23306.39260655771,10000.0,114584.26832540061,300.0,5
6575,66,64,1950,6,1,Synthetic Address,-41.118015694717194,-52.35396730445618,16227.700292850994,63089.69106670379,51665.7755062199,603.6648323038725,2
6576,26,67,2001,8,1,Synthetic Address,-65.98038591886937,-166.78747015377252,23456.862680377428,17737.92314189963,0.0,689.750137987884,8
6577,23,65,1954,12,0,Synthetic Address,-39.52808176225013,-150.5426895774439,18831.360663834268,10289.356355097494,0.0,651.7351778878439,9
6578,48,64,1962,5,0,Synthetic Address,5.363835032969206,76.57962533857733,23039.179211469316,59673.3448926571,40136.63926070204,645.6067744165465,5
6579,47,61,1971,3,0,Synthetic Address,-51.03503678955943,87.0846056935174,15476.50882020354,66572.65461867864,58010.526694217435,631.9992224818832,9
6580,47,65,1954,11,0,Synthetic Address,-69.10674029039357,144.39794292223849,23304.09711833457,57779.50103306709,42722.01460641694,635.9042016626703,9
6581,34,60,1965,11,0,Synthetic Address,-6.044135730061612,12.854319225121856,28988.92762693113,35739.4596658937,114945.6893296045,346.6861385231115,9
6582,59,65,1958,4,1,Synthetic Address,-24.668455645202584,-126.81966644166125,14255.627309708678,30243.474335451443,126673.80768174067,300.0,0
6583,51,60,1953,2,1,Synthetic Address,69.71260564862095,-128.49528235051645,10240.571300093023,22857.33949405544,0.0,645.9718037667185,3
6584,54,69,1993,5,1,Synthetic Address,-53.22415349665193,89.12787507639717,12664.581424755122,47303.580840211405,89695.95517311624,527.1659458924945,8
6585,55,65,2003,4,0,Synthetic Address,-31.827662156067106,-120.59032835257872,11046.52419527133,55152.197529083154,68682.46467901306,547.7830263632064,0
6586,66,61,1988,11,1,Synthetic Address,-9.792101435342403,-32.27130053438276,14182.259607351596,60195.19815829737,107765.18803093728,510.3384566029121,8
6587,65,69,1968,8,1,Synthetic Address,64.50938604134774,-46.644412497745776,12352.283937543933,62686.74828902008,43080.03562169731,610.2321667659921,3
6588,25,66,1956,4,0,Synthetic Address,-13.786770586061905,176.11189099254716,21903.920861729926,49581.348628917214,0.0,681.5854729341117,6
6589,39,67,1969,10,0,Synthetic Address,55.62071580426911,25.33246757788271,12339.67750806265,54290.92176421424,111707.71735941814,511.47323240779735,5
6590,64,63,1955,4,0,Synthetic Address,6.092933471712087,-164.38737355557853,29719.21678446878,37439.24056856244,126973.18754853314,352.35080117750573,3
6591,48,67,1995,7,1,Synthetic Address,-86.98229559845969,-110.7426340855812,31920.60303794488,10000.0,132011.7022560984,300.0,9
6592,25,67,1975,5,0,Synthetic Address,81.20880848286586,-126.74544229167503,18741.38958547697,73262.02856362706,79297.68406994276,585.2682925465914,0
6593,26,64,1973,12,0,Synthetic Address,-40.94296878587819,11.543564596718369,8459.885881783808,18765.672758525907,73687.4218214872,300.0,4
6594,42,62,1958,1,0,Synthetic Address,-47.40936448035687,-126.82458513001464,20596.26875991621,38774.85632114413,47969.29296405103,570.2645405303518,2
6595,26,68,1962,12,0,Synthetic Address,74.94012668002517,-23.605099969200836,15544.24231775977,56705.193186625336,78972.42957323791,545.9989152992766,0
6596,55,66,1992,3,0,Synthetic Address,27.473258998076005,20.75040425918189,19343.200793949687,31928.93852300896,59716.154966924136,494.5158771860632,8
6597,39,62,1998,10,1,Synthetic Address,-8.911752322868892,140.11822285766442,26268.198833261802,57906.87664225674,64967.05595657614,595.4978843163385,6
6598,23,60,1983,3,0,Synthetic Address,-48.04395264873185,-42.20619010313055,31206.655063237515,45678.86084779813,131519.07713343037,392.4690915240836,2
6599,26,67,1991,11,1,Synthetic Address,-63.34737150886414,70.04754481136061,11621.657278478297,81111.84962379665,0.0,727.3408768183981,5
6600,19,67,1950,1,0,Synthetic Address,-38.54181943797167,74.07247612697174,28003.743734535048,70422.66430492651,130854.51570998038,546.9897540936869,2
6601,25,67,1995,4,1,Synthetic Address,-49.08951216670931,-57.6864195025388,17561.35925301917,101965.38441631843,52094.94754759928,682.0958809330136,9
6602,32,69,1987,8,1,Synthetic Address,58.76795409332311,-10.861364818235018,28205.237331489945,46243.44303166822,150000.0,335.6327984142128,1
6603,49,60,1982,2,1,Synthetic Address,42.41356845417775,13.850791640498613,18533.803979736575,52049.18621353135,93627.71225540403,513.7229844572236,3
6604,24,66,2000,2,1,Synthetic Address,63.01450015156692,127.98879170117806,17526.893018724095,10000.0,83975.93849301507,300.0,5
6605,29,60,2001,2,0,Synthetic Address,15.953621295372685,156.451125742844,18225.33971684683,49104.63668804965,12487.871900912265,690.2244755689029,5
6606,47,68,1954,3,1,Synthetic Address,89.49588377257086,137.2728054665929,28192.7371106227,42044.55197090977,12765.774125091011,667.4155034420282,6
6607,20,67,2001,1,1,Synthetic Address,52.85236981103225,-102.4137604339538,9791.810879931123,70361.50113519406,90145.4895021172,619.0095502972061,9
6608,22,60,1980,12,0,Synthetic Address,3.9514743954815827,-49.642109643242804,13154.494122795306,16770.642164792924,0.0,685.655736330079,6
6609,53,63,1982,4,1,Synthetic Address,40.614190597328275,-104.08850473570584,19596.816512176134,70396.0283555136,74031.87797561852,657.7619223148976,9
6610,55,61,2000,9,1,Synthetic Address,-24.484568447311915,-113.84409593422626,18753.833964669753,30610.492060890858,100063.00690928164,364.56008968498656,5
6611,64,64,1971,3,0,Synthetic Address,-26.565747315484728,69.0477644377493,29886.796500394856,28952.19433731761,29501.94916600865,594.5287819945037,4
6612,50,64,1987,3,1,Synthetic Address,-77.29167913091138,-132.92058335995029,21815.92007678347,45999.60902438287,41737.34795214271,627.5193657297264,8
6613,58,69,1982,7,1,Synthetic Address,-16.35430116340882,111.09116174023615,24659.268381988586,42735.50175545214,121970.10942725872,395.5949544284844,2
6614,22,69,1999,2,0,Synthetic Address,13.536153813811381,-98.17531552807058,17392.32435986343,36274.570968599044,150000.0,300.0,8
6615,48,67,1960,4,0,Synthetic Address,-43.27990513538554,107.71885319182803,15328.371786353484,39442.747811715606,53458.050523378726,536.6309587080832,8
6616,50,69,1989,4,0,Synthetic Address,-83.97819809617847,-132.8862505178144,11603.028269547478,61418.62654486979,70371.26592904497,595.596326615789,6
6617,67,63,1971,3,1,Synthetic Address,-54.41454952733945,-74.57182943744456,17950.69853956099,40944.69029197105,41039.79382001555,598.090330923205,9
6618,55,66,1961,2,0,Synthetic Address,-72.54213262110919,52.05078672131464,13428.183521036168,61170.81391253216,119523.32916056804,497.18530323748195,0
6619,37,64,1953,1,0,Synthetic Address,20.010767940722673,8.949405052195686,27118.804778371254,52957.763020686245,44999.265481518,618.6326148071666,9
6620,68,63,1979,9,1,Synthetic Address,-68.84260876122022,127.4578471390123,19786.0084052153,10000.0,18240.21155805332,531.9865257876575,5
6621,55,68,1993,5,1,Synthetic Address,-5.682870056130582,46.5081809424492,19470.184022523845,33012.83077565115,34069.789766465474,563.5022551763944,0
6622,22,62,1959,11,1,Synthetic Address,89.61093334064404,-159.7800085645697,13980.813381527936,46570.825018269265,56929.66052937768,558.9089408205309,2
6623,47,64,1975,8,0,Synthetic Address,83.5012038330685,-95.43019323962126,9950.350169697942,22046.145700872145,87545.96583625741,319.21217832349953,7
6624,51,63,2004,1,0,Synthetic Address,-73.79121651266286,-43.963980063176336,31310.841270256256,102579.47842049881,76709.12091464548,685.2736495878378,9
6625,66,68,1969,9,1,Synthetic Address,-54.918328016945914,0.7224074123906234,12348.797614058936,53114.351207089094,141383.2098426195,450.47784817710635,9
6626,57,64,1987,4,1,Synthetic Address,66.67645664600644,139.0803561953166,25502.45607814074,29231.638496633066,110187.6375099743,304.0536712620867,6
6627,48,63,1989,3,0,Synthetic Address,-23.917610184680314,169.1899500058242,26888.13688659502,58414.626338583534,44725.746401719225,618.4336415878269,2
6628,27,63,1980,6,1,Synthetic Address,-51.80318585572339,36.07679631127078,17352.34859423381,47807.63344295445,0.0,744.2120898699015,2
6629,67,64,1966,12,0,Synthetic Address,-67.55462305496374,166.92126480223448,22905.841267894913,43843.40913200059,132318.32601061295,358.01300811506076,0
6630,50,61,1995,5,1,Synthetic Address,1.4109029056118203,-77.2347320288966,17672.11652827648,47786.57041967575,130006.13346127911,430.85063771945784,7
6631,49,67,1989,3,0,Synthetic Address,88.19933915761322,-61.34093349754259,15773.4529259265,39513.86370193549,136993.6366143375,342.2001812251615,5
6632,54,69,2000,1,0,Synthetic Address,-51.003557932046064,77.33708334844727,19582.640948293716,47932.81143608729,98539.4737903903,502.14905847273366,6
6633,62,69,1950,2,1,Synthetic Address,-21.61316048020649,-132.89565412453234,25303.350574569253,48928.35360691237,0.0,729.0126463844816,1
6634,56,68,1957,8,1,Synthetic Address,64.58465969199781,-146.52202574739832,17816.242922757778,64947.6617438907,69725.00977195671,614.9004857604164,1
6635,69,68,1986,11,0,Synthetic Address,83.99749522578159,172.27306247258247,14436.162328689163,31013.50572805415,93304.4509657523,398.4672137750557,8
6636,42,69,1968,3,1,Synthetic Address,-44.06058495450471,-95.56617783218275,18091.002193485776,70024.63102052509,36739.93254485635,681.457289405695,3
6637,20,68,1957,5,1,Synthetic Address,75.1773399198209,-132.5476518941216,5000.0,56395.95835295931,18796.455573863175,659.2918359964988,2
6638,31,69,1984,1,1,Synthetic Address,-44.015017923340075,-38.28479616418167,25577.786948369245,13689.90036963451,21274.742326933563,482.8751674871976,2
6639,67,69,1984,11,1,Synthetic Address,39.884174552416226,-178.4544703455664,21430.03951422828,59167.35525832284,0.0,659.6954941979824,5
6640,23,65,1994,10,0,Synthetic Address,31.27429786193548,19.943309267397694,26094.42497568127,88854.43204276598,50794.33716663327,653.7628715195394,1
6641,42,60,1982,3,0,Synthetic Address,80.38249005886541,90.8651998363481,23238.672910563786,80961.94598935528,42739.073702185124,671.4427105316256,9
6642,29,66,1986,8,1,Synthetic Address,-52.85858799859068,139.51354015023986,30074.758948000737,100752.59278359471,52014.16221468756,682.7387428450105,1
6643,49,62,1962,5,0,Synthetic Address,-32.673043159769136,-130.4053579097131,17091.39702501932,51511.287870336,52559.57727486141,621.7609751571086,4
6644,20,68,1997,12,1,Synthetic Address,-48.92199538089685,12.344819833809368,23000.699023574165,22399.198051773317,84555.79924641948,306.4106800904455,5
6645,69,62,1967,11,0,Synthetic Address,-38.85471563537786,-1.4017270410335527,18093.317381805376,90727.08623777743,10485.014322596551,736.3044634629656,0
6646,49,62,1959,3,0,Synthetic Address,-45.41374814628511,-105.62438715661813,20286.498630561455,20596.293045103816,31180.520051912197,556.2489108804223,0
6647,57,63,1983,3,0,Synthetic Address,78.95667456970602,-3.4480110380029885,16300.30501627829,61058.85192130324,71729.90347664089,570.0357878848687,0
6648,54,64,1969,10,0,Synthetic Address,-51.109871861768774,32.73047222824326,24120.934998001758,66388.1154287605,150000.0,493.512090203415,8
6649,46,68,1980,2,0,Synthetic Address,-71.91057692312086,0.7080268782403891,15327.883632012341,74655.79876599234,59340.36592930367,667.3056422601364,0
6650,47,67,1958,10,0,Synthetic Address,-54.979448087385265,-58.26954207935532,27674.034616405435,61483.181402901406,43061.713743121014,651.8769899575022,9
6651,33,65,1959,3,1,Synthetic Address,16.05744181322582,-31.443032724426956,17472.825737903404,60842.05720887304,9501.433226872046,689.4800875102927,9
6652,57,62,2003,6,1,Synthetic Address,41.39894949703424,-39.033937157252126,21978.07367125545,36088.20661202979,112445.9618579649,425.4552786960138,5
6653,67,62,1983,5,1,Synthetic Address,41.0043072640168,62.94751442691452,26213.887203422608,29324.95405336949,60570.41044779759,507.41706074650455,6
6654,69,61,1989,6,0,Synthetic Address,82.17163300741137,-82.02931666435155,10105.962527526483,60972.756024377544,0.0,708.699708549709,9
6655,28,66,1956,7,1,Synthetic Address,61.05868160881883,6.7207442952237955,20742.32896715574,53318.713699089014,44773.79000546789,595.1662171160484,2
6656,61,64,1982,1,1,Synthetic Address,66.66385607429635,29.778805767129086,24376.409883735338,42004.94828780304,0.0,678.915811155681,0
6657,62,66,1960,6,1,Synthetic Address,16.14813390315703,-8.900493656903734,13204.75202262809,45778.03597407792,52727.04187817451,602.5605815644525,4
6658,52,60,1962,6,0,Synthetic Address,-46.48950491243996,-89.20529434449328,22360.39764802627,14299.514838368978,0.0,647.4213206482162,5
6659,68,68,1998,3,1,Synthetic Address,-43.25881924909728,136.7413833532123,24552.60779127977,62974.71416058932,67078.05660249389,618.6552171962607,8
6660,27,68,1977,12,1,Synthetic Address,66.82958496584541,96.77354776111633,16668.060739731907,47107.86865164178,25022.582345646522,674.282960047222,8
